measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,United States,Male,15 to 19,Leukemia,Percent,2017,9.66393765093e-05,0.000114784831212,8.37795884333e-05
Prevalence,United States,Female,15 to 19,Leukemia,Percent,2017,6.0787664522e-05,7.32736805104e-05,5.09053385967e-05
Prevalence,United States,Male,20 to 24,Leukemia,Percent,2017,0.000111716387745,0.000133532725792,9.48840116001e-05
Prevalence,United States,Female,20 to 24,Leukemia,Percent,2017,7.33809042944e-05,8.86650911488e-05,6.34808073821e-05
Prevalence,United States,Male,25 to 29,Leukemia,Percent,2017,0.000121643434596,0.000147559134312,0.000101180040997
Prevalence,United States,Female,25 to 29,Leukemia,Percent,2017,8.73090367668e-05,0.000103472921537,7.39527198785e-05
Prevalence,United States,Male,30 to 34,Leukemia,Percent,2017,0.00017700073822,0.000216706803342,0.00014457585029
Prevalence,United States,Female,30 to 34,Leukemia,Percent,2017,0.000117876637647,0.000141050133055,9.62132384225e-05
Prevalence,United States,Male,35 to 39,Leukemia,Percent,2017,0.000188367984618,0.000228487502762,0.000155712907101
Prevalence,United States,Female,35 to 39,Leukemia,Percent,2017,0.000141230758587,0.000169856538662,0.000118536415924
Prevalence,United States,Male,40 to 44,Leukemia,Percent,2017,0.000225608629473,0.000263477743755,0.000192157303802
Prevalence,United States,Female,40 to 44,Leukemia,Percent,2017,0.000180334553652,0.00021212222742,0.000152292723686
Prevalence,United States,Male,45 to 49,Leukemia,Percent,2017,0.000438925374196,0.000505061304763,0.000382998867571
Prevalence,United States,Female,45 to 49,Leukemia,Percent,2017,0.000316480941376,0.000382694449533,0.000267187978558
Prevalence,United States,Male,50 to 54,Leukemia,Percent,2017,0.000630070788376,0.000736333351215,0.000533011675124
Prevalence,United States,Female,50 to 54,Leukemia,Percent,2017,0.000486011177522,0.000588853751869,0.00040493916909
Prevalence,United States,Male,55 to 59,Leukemia,Percent,2017,0.000811390436502,0.000945090372279,0.000709548954039
Prevalence,United States,Female,55 to 59,Leukemia,Percent,2017,0.000603662589261,0.000715152040534,0.00051961779147
Prevalence,United States,Male,60 to 64,Leukemia,Percent,2017,0.0010383462536,0.00116605603936,0.000938224597937
Prevalence,United States,Female,60 to 64,Leukemia,Percent,2017,0.000724290111679,0.000854500345452,0.000637491219156
Prevalence,United States,Male,65 to 69,Leukemia,Percent,2017,0.00142072702807,0.00154588516137,0.00130681059009
Prevalence,United States,Female,65 to 69,Leukemia,Percent,2017,0.000915576120158,0.00107865620538,0.00080502152628
Prevalence,United States,Male,70 to 74,Leukemia,Percent,2017,0.00192603086443,0.00208184957271,0.00179968568903
Prevalence,United States,Female,70 to 74,Leukemia,Percent,2017,0.00115454697069,0.00128702451978,0.00105833328287
Prevalence,United States,Male,75 to 79,Leukemia,Percent,2017,0.00246319192802,0.00262668658979,0.00229328980969
Prevalence,United States,Female,75 to 79,Leukemia,Percent,2017,0.00152621746855,0.00167368429613,0.00141097731182
Prevalence,United States,Male,<1 year,Leukemia,Percent,2017,0.000429419289105,0.000607710579072,0.000301828430448
Prevalence,United States,Female,<1 year,Leukemia,Percent,2017,0.000525357906987,0.000765657770162,0.000359588102067
Prevalence,United States,Male,80 to 84,Leukemia,Percent,2017,0.00254663513283,0.00272578375498,0.00238110971929
Prevalence,United States,Female,80 to 84,Leukemia,Percent,2017,0.00161004571512,0.00174932022608,0.00149850778637
Prevalence,United States,Male,85 to 89,Leukemia,Percent,2017,0.00316778915734,0.00338518329081,0.00297004460772
Prevalence,United States,Female,85 to 89,Leukemia,Percent,2017,0.00210855131751,0.00226708368259,0.00195277829728
Prevalence,United States,Male,90 to 94,Leukemia,Percent,2017,0.00322723538254,0.00344006878481,0.0030115040913
Prevalence,United States,Female,90 to 94,Leukemia,Percent,2017,0.00227045107936,0.00243551694,0.00211327961324
Prevalence,United States,Male,95 plus,Leukemia,Percent,2017,0.000887641706132,0.00096022771486,0.000814469437218
Prevalence,United States,Female,95 plus,Leukemia,Percent,2017,0.000613548506595,0.000658548760113,0.000568232396289
Prevalence,United States,Male,1 to 4,Cardiovascular diseases,Percent,2017,0.0021455369536,0.00299114004687,0.00149374731235
Prevalence,United States,Female,1 to 4,Cardiovascular diseases,Percent,2017,0.00130875091791,0.00256685298931,0.000748054243943
Prevalence,United States,Male,5 to 9,Cardiovascular diseases,Percent,2017,0.00259998713195,0.0033181445535,0.00198088681103
Prevalence,United States,Female,5 to 9,Cardiovascular diseases,Percent,2017,0.00160130009364,0.00198997451653,0.00124178844861
Prevalence,United States,Male,10 to 14,Cardiovascular diseases,Percent,2017,0.00245983198998,0.00309188738057,0.00195512831865
Prevalence,United States,Female,10 to 14,Cardiovascular diseases,Percent,2017,0.00284344318116,0.00354959463845,0.00230424663389
Prevalence,United States,Male,15 to 19,Cardiovascular diseases,Percent,2017,0.00391471717494,0.00478484015897,0.00312710691493
Prevalence,United States,Female,15 to 19,Cardiovascular diseases,Percent,2017,0.00625222726405,0.00782078446013,0.00492455543901
Prevalence,United States,Male,20 to 24,Cardiovascular diseases,Percent,2017,0.00537844727152,0.00662612898925,0.00444976774566
Prevalence,United States,Female,20 to 24,Cardiovascular diseases,Percent,2017,0.00730945616536,0.00898591125657,0.00606070837349
Prevalence,United States,Male,25 to 29,Cardiovascular diseases,Percent,2017,0.00750577537487,0.00890027791063,0.00640108555595
Prevalence,United States,Female,25 to 29,Cardiovascular diseases,Percent,2017,0.0106252598491,0.0127094037761,0.00890728994877
Prevalence,United States,Male,30 to 34,Cardiovascular diseases,Percent,2017,0.0122620757349,0.013462760115,0.0110714160485
Prevalence,United States,Female,30 to 34,Cardiovascular diseases,Percent,2017,0.0150968470064,0.017512159513,0.013121364548
Prevalence,United States,Male,35 to 39,Cardiovascular diseases,Percent,2017,0.023079397966,0.0256740703216,0.0210333011409
Prevalence,United States,Female,35 to 39,Cardiovascular diseases,Percent,2017,0.0250081655437,0.0288410048132,0.0217041670196
Prevalence,United States,Male,40 to 44,Cardiovascular diseases,Percent,2017,0.0507133489958,0.0557137805875,0.0460878414811
Prevalence,United States,Female,40 to 44,Cardiovascular diseases,Percent,2017,0.0652237292578,0.074646853502,0.0568483297988
Prevalence,United States,Male,45 to 49,Cardiovascular diseases,Percent,2017,0.0816634386412,0.0881873273092,0.0755456607922
Prevalence,United States,Female,45 to 49,Cardiovascular diseases,Percent,2017,0.086566863095,0.0957627237714,0.0784775984542
Prevalence,United States,Male,50 to 54,Cardiovascular diseases,Percent,2017,0.130352109403,0.141974112922,0.119543829858
Prevalence,United States,Female,50 to 54,Cardiovascular diseases,Percent,2017,0.115527651187,0.127001970116,0.105620296196
Prevalence,United States,Male,55 to 59,Cardiovascular diseases,Percent,2017,0.19580764593,0.211217057968,0.18273512324
Prevalence,United States,Female,55 to 59,Cardiovascular diseases,Percent,2017,0.15521860504,0.169330269868,0.143205375487
Prevalence,United States,Male,60 to 64,Cardiovascular diseases,Percent,2017,0.276389713981,0.297200379553,0.257620808469
Prevalence,United States,Female,60 to 64,Cardiovascular diseases,Percent,2017,0.205899612693,0.222407267153,0.192160864787
Prevalence,United States,Male,65 to 69,Cardiovascular diseases,Percent,2017,0.370478162641,0.393274771519,0.348341679433
Prevalence,United States,Female,65 to 69,Cardiovascular diseases,Percent,2017,0.276649048799,0.294668393773,0.259695176159
Prevalence,United States,Male,70 to 74,Cardiovascular diseases,Percent,2017,0.46818793057,0.493767494312,0.442218889742
Prevalence,United States,Female,70 to 74,Cardiovascular diseases,Percent,2017,0.360499989073,0.382438447185,0.339232677566
Prevalence,United States,Male,75 to 79,Cardiovascular diseases,Percent,2017,0.557546957411,0.584021316294,0.530957697757
Prevalence,United States,Female,75 to 79,Cardiovascular diseases,Percent,2017,0.456198315869,0.481686936542,0.432675875669
Prevalence,United States,Male,<1 year,Cardiovascular diseases,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Cardiovascular diseases,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Cardiovascular diseases,Percent,2017,0.628003262548,0.655076739902,0.599773953593
Prevalence,United States,Female,80 to 84,Cardiovascular diseases,Percent,2017,0.542274492573,0.573814441861,0.513240031735
Prevalence,United States,Male,85 to 89,Cardiovascular diseases,Percent,2017,0.676180575503,0.704905642036,0.647135226835
Prevalence,United States,Female,85 to 89,Cardiovascular diseases,Percent,2017,0.619300097711,0.649764993246,0.590474572734
Prevalence,United States,Male,90 to 94,Cardiovascular diseases,Percent,2017,0.697027518039,0.726895569715,0.668942728707
Prevalence,United States,Female,90 to 94,Cardiovascular diseases,Percent,2017,0.670664785213,0.702100368798,0.638845741925
Prevalence,United States,Male,95 plus,Cardiovascular diseases,Percent,2017,0.694236663272,0.723843514299,0.663483248185
Prevalence,United States,Female,95 plus,Cardiovascular diseases,Percent,2017,0.698583495384,0.733128290591,0.665122701243
Prevalence,United States,Male,1 to 4,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,1 to 4,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,5 to 9,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,5 to 9,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,15 to 19,Ischemic heart disease,Percent,2017,0.000146754057364,0.000177529383297,0.000118985286676
Prevalence,United States,Female,15 to 19,Ischemic heart disease,Percent,2017,0.000116808326872,0.000140880114803,9.50876189803e-05
Prevalence,United States,Male,20 to 24,Ischemic heart disease,Percent,2017,0.00041222897283,0.000472383885991,0.000357863820078
Prevalence,United States,Female,20 to 24,Ischemic heart disease,Percent,2017,0.000332299513565,0.000381898556494,0.000285960586556
Prevalence,United States,Male,25 to 29,Ischemic heart disease,Percent,2017,0.000915125763883,0.00104917894941,0.000796238661232
Prevalence,United States,Female,25 to 29,Ischemic heart disease,Percent,2017,0.000662431118041,0.000743947517928,0.000590144657289
Prevalence,United States,Male,30 to 34,Ischemic heart disease,Percent,2017,0.0021588817507,0.00247034552987,0.00188324717236
Prevalence,United States,Female,30 to 34,Ischemic heart disease,Percent,2017,0.00133551595333,0.00152081431015,0.00118762227655
Prevalence,United States,Male,35 to 39,Ischemic heart disease,Percent,2017,0.00525523887197,0.00611394500739,0.00453861293215
Prevalence,United States,Female,35 to 39,Ischemic heart disease,Percent,2017,0.00279646067737,0.00320467716289,0.00247516425428
Prevalence,United States,Male,40 to 44,Ischemic heart disease,Percent,2017,0.0112452023601,0.0130232353473,0.00970496482773
Prevalence,United States,Female,40 to 44,Ischemic heart disease,Percent,2017,0.00558028567677,0.00640822618777,0.0049203184582
Prevalence,United States,Male,45 to 49,Ischemic heart disease,Percent,2017,0.0209595899851,0.0241405765796,0.0183943482746
Prevalence,United States,Female,45 to 49,Ischemic heart disease,Percent,2017,0.0100364169621,0.0114270451873,0.00892370323247
Prevalence,United States,Male,50 to 54,Ischemic heart disease,Percent,2017,0.0358134652325,0.0425710708815,0.0308410657216
Prevalence,United States,Female,50 to 54,Ischemic heart disease,Percent,2017,0.0167371533888,0.0194447698732,0.014648205312
Prevalence,United States,Male,55 to 59,Ischemic heart disease,Percent,2017,0.0561468287411,0.0648500867395,0.0485107183868
Prevalence,United States,Female,55 to 59,Ischemic heart disease,Percent,2017,0.0256977345557,0.0294782766802,0.0223769835868
Prevalence,United States,Male,60 to 64,Ischemic heart disease,Percent,2017,0.0823645251565,0.0947929723381,0.0706892639815
Prevalence,United States,Female,60 to 64,Ischemic heart disease,Percent,2017,0.0376674542143,0.0433209220127,0.0327227160615
Prevalence,United States,Male,65 to 69,Ischemic heart disease,Percent,2017,0.123077801431,0.140285238809,0.106863593562
Prevalence,United States,Female,65 to 69,Ischemic heart disease,Percent,2017,0.0586492906214,0.0670956057851,0.0509370355154
Prevalence,United States,Male,70 to 74,Ischemic heart disease,Percent,2017,0.1600721353,0.18365581256,0.138253674583
Prevalence,United States,Female,70 to 74,Ischemic heart disease,Percent,2017,0.0812948246503,0.0941100584794,0.0694967677658
Prevalence,United States,Male,75 to 79,Ischemic heart disease,Percent,2017,0.199290997802,0.226342349099,0.172134745876
Prevalence,United States,Female,75 to 79,Ischemic heart disease,Percent,2017,0.107999772917,0.123867163227,0.0918069552677
Prevalence,United States,Male,<1 year,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Ischemic heart disease,Percent,2017,0.228380706818,0.26554264144,0.195067114881
Prevalence,United States,Female,80 to 84,Ischemic heart disease,Percent,2017,0.131013955092,0.153177206822,0.110756579575
Prevalence,United States,Male,85 to 89,Ischemic heart disease,Percent,2017,0.238253511754,0.279330129106,0.19940858505
Prevalence,United States,Female,85 to 89,Ischemic heart disease,Percent,2017,0.143319398519,0.17096955846,0.118619928938
Prevalence,United States,Male,90 to 94,Ischemic heart disease,Percent,2017,0.20082180374,0.247523927389,0.153781719915
Prevalence,United States,Female,90 to 94,Ischemic heart disease,Percent,2017,0.125000427352,0.156235864505,0.0965239591426
Prevalence,United States,Male,95 plus,Ischemic heart disease,Percent,2017,0.128457482232,0.163927294624,0.0973450794576
Prevalence,United States,Female,95 plus,Ischemic heart disease,Percent,2017,0.117777574177,0.147633955994,0.089208099819
Prevalence,United States,Male,1 to 4,Diabetes and kidney diseases,Percent,2017,0.00185831942098,0.00254294016759,0.00127971969038
Prevalence,United States,Female,1 to 4,Diabetes and kidney diseases,Percent,2017,0.00180881507166,0.0024407918428,0.00128591437349
Prevalence,United States,Male,5 to 9,Diabetes and kidney diseases,Percent,2017,0.0061901184166,0.0078211541309,0.00489012060333
Prevalence,United States,Female,5 to 9,Diabetes and kidney diseases,Percent,2017,0.00597552316582,0.00742586342814,0.00473446014373
Prevalence,United States,Male,10 to 14,Diabetes and kidney diseases,Percent,2017,0.0128008258527,0.0150519956425,0.0108153327382
Prevalence,United States,Female,10 to 14,Diabetes and kidney diseases,Percent,2017,0.0123067783234,0.0145746487457,0.0104451696936
Prevalence,United States,Male,15 to 19,Diabetes and kidney diseases,Percent,2017,0.0209599640049,0.0244200646786,0.0180956075704
Prevalence,United States,Female,15 to 19,Diabetes and kidney diseases,Percent,2017,0.0218878985719,0.0256045973946,0.0185625800133
Prevalence,United States,Male,20 to 24,Diabetes and kidney diseases,Percent,2017,0.0321319684249,0.0375365125289,0.0273576899119
Prevalence,United States,Female,20 to 24,Diabetes and kidney diseases,Percent,2017,0.0403994564084,0.0483410060503,0.0336339856145
Prevalence,United States,Male,25 to 29,Diabetes and kidney diseases,Percent,2017,0.0470949165248,0.054612224894,0.0398382949993
Prevalence,United States,Female,25 to 29,Diabetes and kidney diseases,Percent,2017,0.0677346680632,0.0813207778026,0.0553454784947
Prevalence,United States,Male,30 to 34,Diabetes and kidney diseases,Percent,2017,0.0659223093316,0.0763587560557,0.0560154719437
Prevalence,United States,Female,30 to 34,Diabetes and kidney diseases,Percent,2017,0.0978448160291,0.117299135877,0.080121258969
Prevalence,United States,Male,35 to 39,Diabetes and kidney diseases,Percent,2017,0.0956310907416,0.109838573715,0.0830409610005
Prevalence,United States,Female,35 to 39,Diabetes and kidney diseases,Percent,2017,0.124844058787,0.148716560006,0.104447287927
Prevalence,United States,Male,40 to 44,Diabetes and kidney diseases,Percent,2017,0.132883090836,0.149443974357,0.11704152953
Prevalence,United States,Female,40 to 44,Diabetes and kidney diseases,Percent,2017,0.148261934,0.170672998851,0.127192734355
Prevalence,United States,Male,45 to 49,Diabetes and kidney diseases,Percent,2017,0.174570105653,0.193658328744,0.156429943764
Prevalence,United States,Female,45 to 49,Diabetes and kidney diseases,Percent,2017,0.177525913932,0.200189063764,0.155947387097
Prevalence,United States,Male,50 to 54,Diabetes and kidney diseases,Percent,2017,0.224681781033,0.246996191164,0.205239420561
Prevalence,United States,Female,50 to 54,Diabetes and kidney diseases,Percent,2017,0.21747529988,0.241717337603,0.196390634939
Prevalence,United States,Male,55 to 59,Diabetes and kidney diseases,Percent,2017,0.289513467758,0.313424706225,0.267316602807
Prevalence,United States,Female,55 to 59,Diabetes and kidney diseases,Percent,2017,0.275687480556,0.300304316708,0.252099769728
Prevalence,United States,Male,60 to 64,Diabetes and kidney diseases,Percent,2017,0.36640768597,0.39331135471,0.340746177575
Prevalence,United States,Female,60 to 64,Diabetes and kidney diseases,Percent,2017,0.343486575967,0.372435961739,0.316932560558
Prevalence,United States,Male,65 to 69,Diabetes and kidney diseases,Percent,2017,0.441220457586,0.472282775984,0.412170480375
Prevalence,United States,Female,65 to 69,Diabetes and kidney diseases,Percent,2017,0.406892915821,0.440075013981,0.377386277048
Prevalence,United States,Male,70 to 74,Diabetes and kidney diseases,Percent,2017,0.506383332736,0.538318550357,0.476158074767
Prevalence,United States,Female,70 to 74,Diabetes and kidney diseases,Percent,2017,0.477944489233,0.511649815484,0.446818023897
Prevalence,United States,Male,75 to 79,Diabetes and kidney diseases,Percent,2017,0.563709976266,0.599075180118,0.530702113757
Prevalence,United States,Female,75 to 79,Diabetes and kidney diseases,Percent,2017,0.554870526621,0.593501989076,0.518611858769
Prevalence,United States,Male,<1 year,Diabetes and kidney diseases,Percent,2017,0.000229951317371,0.000368863098404,0.000111989102474
Prevalence,United States,Female,<1 year,Diabetes and kidney diseases,Percent,2017,0.000293799663315,0.000456941324001,0.000160848510448
Prevalence,United States,Male,80 to 84,Diabetes and kidney diseases,Percent,2017,0.61283771784,0.651783167854,0.576337985638
Prevalence,United States,Female,80 to 84,Diabetes and kidney diseases,Percent,2017,0.616005601937,0.658809126392,0.575804064779
Prevalence,United States,Male,85 to 89,Diabetes and kidney diseases,Percent,2017,0.640505815188,0.67985759521,0.60245647958
Prevalence,United States,Female,85 to 89,Diabetes and kidney diseases,Percent,2017,0.656818881174,0.700809494155,0.614494093291
Prevalence,United States,Male,90 to 94,Diabetes and kidney diseases,Percent,2017,0.658745302422,0.698042394094,0.620635781219
Prevalence,United States,Female,90 to 94,Diabetes and kidney diseases,Percent,2017,0.689698430539,0.73277285523,0.64640487164
Prevalence,United States,Male,95 plus,Diabetes and kidney diseases,Percent,2017,0.66081096857,0.698974632848,0.619288896868
Prevalence,United States,Female,95 plus,Diabetes and kidney diseases,Percent,2017,0.718947971227,0.759307243657,0.67533321622
